88	7.9565424969E-6	3.487897389E-6	5.6881906146E-5
89	7.9423686234E-6	3.476882848E-6	5.7406248665E-5
90	7.9281868998E-6	3.4658777807E-6	5.7925620342E-5
91	7.9139980768E-6	3.4548829769E-6	5.8443059395E-5
92	7.8998028901E-6	3.4438992027E-6	5.8957285449E-5
93	7.8856020608E-6	3.4329272015E-6	5.9468923393E-5
94	7.8713962955E-6	3.4219676948E-6	5.9977257285E-5
95	7.8571862864E-6	3.4110213819E-6	6.0485455277E-5
96	7.8429727119E-6	3.4000889415E-6	6.0985553398E-5
97	7.8287562367E-6	3.3891710313E-6	6.1477645549E-5
98	7.8145375118E-6	3.3782682894E-6	6.1975524599E-5
99	7.8003171755E-6	3.3673813339E-6	6.2472521484E-5
100	7.7860958526E-6	3.3565107641E-6	6.29616764E-5
101	7.7718741557E-6	3.3456571607E-6	6.3449545916E-5
102	7.7576526845E-6	3.3348210862E-6	6.3931153683E-5
103	7.7434320267E-6	3.3240030855E-6	6.4409859055E-5
104	7.729212758E-6	3.3132036863E-6	6.489017009E-5
105	7.7149954422E-6	3.3024233995E-6	6.5367315107E-5
106	7.7007806315E-6	3.2916627198E-6	6.5836544147E-5
107	7.6865688669E-6	3.2809221256E-6	6.6300395226E-5
108	7.672360678E-6	3.2702020802E-6	6.6761970458E-5
109	7.6581565838E-6	3.2595030314E-6	6.7230361139E-5
110	7.6439570923E-6	3.2488254125E-6	6.7680213078E-5
111	7.6297627009E-6	3.2381696423E-6	6.8132285615E-5
112	7.615573897E-6	3.2275361255E-6	6.8578750616E-5
113	7.6013911575E-6	3.2169252533E-6	6.9027647738E-5
114	7.5872149494E-6	3.2063374035E-6	6.9475821249E-5
115	7.5730457301E-6	3.1957729409E-6	6.9907802929E-5
116	7.5588839472E-6	3.1852322177E-6	7.0344378948E-5
117	7.5447300389E-6	3.1747155737E-6	7.0769676708E-5
118	7.5305844342E-6	3.1642233367E-6	7.1197937741E-5
119	7.516447553E-6	3.1537558229E-6	7.1625897761E-5
120	7.5023198063E-6	3.1433133368E-6	7.204769507E-5
121	7.4882015963E-6	3.1328961721E-6	7.2467958322E-5
122	7.4740933167E-6	3.1225046115E-6	7.2885814E-5
123	7.4599953526E-6	3.1121389271E-6	7.329876644E-5
124	7.4459080809E-6	3.1017993809E-6	7.3713291161E-5
125	7.4318318706E-6	3.0914862245E-6	7.4119913671E-5
126	7.4177670824E-6	3.0811997001E-6	7.4527124409E-5
127	7.4037140693E-6	3.0709400402E-6	7.4934761915E-5
128	7.3896731766E-6	3.0607074681E-6	7.533453326E-5
129	7.3756447421E-6	3.0505021978E-6	7.5727485065E-5
130	7.3616290961E-6	3.0403244348E-6	7.6131074153E-5
131	7.3476265618E-6	3.030174376E-6	7.6524364314E-5
132	7.3336374551E-6	3.0200522096E-6	7.691391535E-5
133	7.319662085E-6	3.009958116E-6	7.7304970705E-5
134	7.3057007535E-6	2.9998922676E-6	7.7689579943E-5
135	7.291753756E-6	2.9898548289E-6	7.8069677427E-5
136	7.2778213813E-6	2.979845957E-6	7.8453975367E-5
137	7.2639039114E-6	2.9698658016E-6	7.8820744573E-5
138	7.2500016223E-6	2.9599145053E-6	7.9187756041E-5
139	7.2361147835E-6	2.9499922038E-6	7.9567308149E-5
140	7.2222436584E-6	2.9400990258E-6	7.993104696E-5
141	7.2083885044E-6	2.9302350936E-6	8.0298049259E-5
142	7.1945495729E-6	2.9204005229E-6	8.0663868027E-5
143	7.1807271096E-6	2.9105954234E-6	8.1016546679E-5
144	7.1669213544E-6	2.9008198983E-6	8.1373186672E-5
145	7.1531325415E-6	2.8910740453E-6	8.172616389E-5
146	7.1393608999E-6	2.8813579559E-6	8.2076647335E-5
147	7.1256066529E-6	2.8716717163E-6	8.2423266192E-5
148	7.1119450467E-6	2.862015407E-6	8.2776511814E-5
149	7.0984761741E-6	2.8523891033E-6	8.3125180415E-5
150	7.0850250904E-6	2.8427928751E-6	8.3461762978E-5
151	7.0715919953E-6	2.8332267876E-6	8.3798917242E-5
152	7.0581770835E-6	2.8236909006E-6	8.4113578477E-5
153	7.0447805447E-6	2.8141852695E-6	8.4406055992E-5
154	7.031402564E-6	2.8047099449E-6	8.4652364571E-5
155	7.0180433213E-6	2.7952649728E-6	8.4839521761E-5
156	7.0047029924E-6	2.7858503948E-6	8.4959411755E-5
157	6.9913817483E-6	2.7764662483E-6	8.5026105097E-5
158	6.9780797554E-6	2.7671125664E-6	8.5053226519E-5
159	6.9647971759E-6	2.7577893781E-6	8.5051010628E-5
160	6.9515341677E-6	2.7484967086E-6	8.5027101114E-5
161	6.9382908844E-6	2.7392345792E-6	8.4987181423E-5
162	6.9250674755E-6	2.7300030072E-6	8.4935464396E-5
163	6.9118640865E-6	2.7208020067E-6	8.48750661E-5
164	6.8986808589E-6	2.7116315879E-6	8.4808287999E-5
165	6.8855179303E-6	2.7024917576E-6	8.473682826E-5
166	6.8723754343E-6	2.6933825195E-6	8.4661939131E-5
167	6.8592535012E-6	2.6843038737E-6	8.4584543709E-5
168	6.8461522572E-6	2.6752558174E-6	8.4505322336E-5
169	6.8330718251E-6	2.6662383445E-6	8.4424776422E-5
170	6.820012324E-6	2.657251446E-6	8.4343275521E-5
171	6.8069738698E-6	2.6482951102E-6	8.426109204E-5
172	6.7939565747E-6	2.6393693222E-6	8.4178426804E-5
173	6.7809605479E-6	2.6304740645E-6	8.4095427899E-5
174	6.767985895E-6	2.6216093172E-6	8.4012204539E-5
175	6.7550327187E-6	2.6127750573E-6	8.3928837288E-5
176	6.7421011182E-6	2.6039712597E-6	8.3845385585E-5
177	6.7291911901E-6	2.5951978967E-6	8.3761893291E-5
178	6.7163030274E-6	2.5864549383E-6	8.3678392776E-5
179	6.7034367207E-6	2.5777423519E-6	8.359490793E-5
180	6.6905923574E-6	2.5690601032E-6	8.3511456386E-5
181	6.6777700219E-6	2.5604081552E-6	8.3428051155E-5
182	6.6649697963E-6	2.5517864691E-6	8.3344701836E-5
183	6.6521917594E-6	2.5431950039E-6	8.3261415507E-5
184	6.6394359877E-6	2.5346337168E-6	8.3178197383E-5
185	6.6267025549E-6	2.5261025629E-6	8.3095051303E-5
186	6.6139915323E-6	2.5176014956E-6	8.3011980086E-5
187	6.6013029884E-6	2.5091304662E-6	8.2928985799E-5
188	6.5886369893E-6	2.5006894246E-6	8.2846069952E-5
189	6.5759935989E-6	2.4922783189E-6	8.2763233641E-5
190	6.5633728784E-6	2.4838970953E-6	8.2680477659E-5
191	6.5507748869E-6	2.4755456987E-6	8.259780257E-5
192	6.538199681E-6	2.4672240723E-6	8.2515208775E-5
193	6.5256473152E-6	2.458932158E-6	8.2432696546E-5
194	6.5131178417E-6	2.450669896E-6	8.2350266067E-5
195	6.5006113108E-6	2.4424372252E-6	8.2267917451E-5
196	6.4881277702E-6	2.4342340833E-6	8.2185650762E-5
197	6.475667266E-6	2.4260604064E-6	8.2103466025E-5
198	6.4632298421E-6	2.4179161295E-6	8.2021363241E-5
199	6.4508155402E-6	2.4098011864E-6	8.1939342385E-5
200	6.4384244002E-6	2.4017155097E-6	8.1857403421E-5
201	6.4260564603E-6	2.3936590308E-6	8.17755463E-5
202	6.4137117565E-6	2.38563168E-6	8.1693770964E-5
203	6.4013903231E-6	2.3776333866E-6	8.161207735E-5
204	6.3890921926E-6	2.3696640788E-6	8.1530465389E-5
205	6.3768173956E-6	2.3617236838E-6	8.1448935011E-5
206	6.3645659612E-6	2.3538121279E-6	8.1367486142E-5
207	6.3523379167E-6	2.3459293364E-6	8.1286118704E-5
208	6.3401332876E-6	2.3380752339E-6	8.1204832622E-5
209	6.3279520979E-6	2.330249744E-6	8.1123627817E-5
210	6.3157943699E-6	2.3224527893E-6	8.1042504209E-5
211	6.3036601246E-6	2.3146842919E-6	8.096146172E-5
212	6.2915493812E-6	2.3069441731E-6	8.088050027E-5
213	6.2794621574E-6	2.2992323533E-6	8.0799619778E-5
214	6.2673984696E-6	2.2915487523E-6	8.0718820165E-5
215	6.2553583325E-6	2.2838932892E-6	8.0638101349E-5
216	6.2433417597E-6	2.2762658826E-6	8.0557463252E-5
217	6.2313487631E-6	2.2686664502E-6	8.0476905791E-5
218	6.2193793535E-6	2.2610949092E-6	8.0396428887E-5
219	6.2074335402E-6	2.2535511765E-6	8.031603246E-5
220	6.1955113313E-6	2.2460351681E-6	8.0235716429E-5
221	6.1836127335E-6	2.2385467996E-6	8.0155480713E-5
222	6.1717377524E-6	2.2310859862E-6	8.0075325233E-5
223	6.1598863923E-6	2.2236526425E-6	7.9995249908E-5
224	6.1480586562E-6	2.2162466826E-6	7.9915254659E-5
225	6.1362545461E-6	2.2088680205E-6	7.9835339404E-5
226	6.1244740627E-6	2.2015165694E-6	7.9755504065E-5
227	6.1127172057E-6	2.1941922422E-6	7.9675748561E-5
228	6.1009839736E-6	2.1868949517E-6	7.9596072813E-5
229	6.0892743639E-6	2.17962461E-6	7.951647674E-5
230	6.077588373E-6	2.1723811292E-6	7.9436960263E-5
231	6.0659259962E-6	2.1651644207E-6	7.9357523303E-5
232	6.0542872278E-6	2.1579743961E-6	7.927816578E-5
233	6.0426720613E-6	2.1508109662E-6	7.9198887614E-5
234	6.0310804889E-6	2.1436740419E-6	7.9119688726E-5
235	6.0195125021E-6	2.1365635339E-6	7.9040569037E-5
236	6.0079680914E-6	2.1294793524E-6	7.8961528468E-5
237	5.9964472463E-6	2.1224214075E-6	7.888256694E-5
238	5.9849499556E-6	2.1153896092E-6	7.8803684373E-5
239	5.973476207E-6	2.1083838674E-6	7.8724880689E-5
240	5.9620259875E-6	2.1014040915E-6	7.8646155808E-5
241	5.9505992832E-6	2.0944501912E-6	7.8567509652E-5
242	5.9391960794E-6	2.0875220756E-6	7.8488942142E-5
243	5.9278163605E-6	2.080619654E-6	7.84104532E-5
244	5.9164601103E-6	2.0737428356E-6	7.8332042747E-5
245	5.9051273117E-6	2.0668915293E-6	7.8253710704E-5
246	5.8938179468E-6	2.0600656442E-6	7.8175456994E-5
247	5.8825319972E-6	2.053265089E-6	7.8097281537E-5
248	5.8712694436E-6	2.0464897726E-6	7.8019184255E-5
249	5.8600302659E-6	2.0397396037E-6	7.7941165071E-5
250	5.8488144436E-6	2.0330144912E-6	7.7863223906E-5
251	5.8376219553E-6	2.0263143437E-6	7.7785360682E-5
252	5.8264527789E-6	2.0196390699E-6	7.7707575321E-5
253	5.8153068919E-6	2.0129885786E-6	7.7629867746E-5
254	5.804184271E-6	2.0063627785E-6	7.7552237878E-5
255	5.7930848924E-6	1.9997615783E-6	7.747468564E-5
256	5.7820087314E-6	1.9931848868E-6	7.7397210955E-5
257	5.7709557632E-6	1.9866326128E-6	7.7319813744E-5
258	5.759925962E-6	1.9801046652E-6	7.724249393E-5
259	5.7489193017E-6	1.9736009528E-6	7.7165251436E-5
260	5.7379357554E-6	1.9671213847E-6	7.7088086185E-5
261	5.726975296E-6	1.9606658699E-6	7.7010998098E-5
262	5.7160378956E-6	1.9542343176E-6	7.69339871E-5
263	5.7051235259E-6	1.9478266369E-6	7.6857053113E-5
264	5.6942321581E-6	1.9414427373E-6	7.678019606E-5
265	5.6833637629E-6	1.935082528E-6	7.6703415864E-5
266	5.6725183105E-6	1.9287459187E-6	7.6626712448E-5
267	5.6616957708E-6	1.922432819E-6	7.6550085736E-5
268	5.6508961129E-6	1.9161431388E-6	7.647353565E-5
269	5.6401193059E-6	1.9098767878E-6	7.6397062114E-5
270	5.629365318E-6	1.9036336762E-6	7.6320665052E-5
271	5.6186341174E-6	1.8974137142E-6	7.6244344387E-5
272	5.6079256716E-6	1.8912168121E-6	7.6168100043E-5
273	5.5972399479E-6	1.8850428804E-6	7.6091931943E-5
274	5.586576913E-6	1.8788918297E-6	7.6015840011E-5
275	5.5759365335E-6	1.872763571E-6	7.5939824171E-5
276	5.5653187753E-6	1.8666580152E-6	7.5863884347E-5
277	5.5547236042E-6	1.8605750735E-6	7.5788020462E-5
278	5.5441509856E-6	1.8545146573E-6	7.5712232442E-5
279	5.5336008844E-6	1.8484766781E-6	7.5636520209E-5
280	5.5230732653E-6	1.8424610477E-6	7.5560883689E-5
281	5.5125680927E-6	1.8364676779E-6	7.5485322806E-5
282	5.5020853306E-6	1.8304964811E-6	7.5409837483E-5
283	5.4916249427E-6	1.8245473694E-6	7.5334427645E-5
284	5.4811868924E-6	1.8186202555E-6	7.5259093218E-5
285	5.470771143E-6	1.8127150521E-6	7.5183834124E-5
286	5.4603776572E-6	1.8068316722E-6	7.510865029E-5
287	5.4500063975E-6	1.800970029E-6	7.503354164E-5
288	5.4396573264E-6	1.7951300361E-6	7.4958508098E-5
289	5.4293304058E-6	1.7893116069E-6	7.488354959E-5
290	5.4190255975E-6	1.7835146554E-6	7.4808666041E-5
291	5.408742863E-6	1.7777390958E-6	7.4733857375E-5
292	5.3984821637E-6	1.7719848424E-6	7.4659123517E-5
293	5.3882434606E-6	1.7662518098E-6	7.4584464394E-5
294	5.3780267146E-6	1.7605399129E-6	7.4509879929E-5
295	5.3678318862E-6	1.7548490667E-6	7.4435370049E-5
296	5.3576589359E-6	1.7491791866E-6	7.4360934679E-5
297	5.3475078239E-6	1.7435301882E-6	7.4286573745E-5
298	5.3373785101E-6	1.7379019873E-6	7.4212287171E-5
299	5.3272709544E-6	1.7322945E-6	7.4138074884E-5
300	5.3171851164E-6	1.7267076427E-6	7.4063936809E-5
301	5.3071209555E-6	1.7211413321E-6	7.3989872872E-5
302	5.2970784309E-6	1.7155954849E-6	7.3915882999E-5
303	5.2870575018E-6	1.7100700184E-6	7.3841967116E-5
304	5.2770581271E-6	1.7045648499E-6	7.3768125149E-5
305	5.2670802655E-6	1.6990798972E-6	7.3694357024E-5
306	5.2571238757E-6	1.6936150782E-6	7.3620662667E-5
307	5.2471889161E-6	1.688170311E-6	7.3547042004E-5
308	5.237275345E-6	1.6827455143E-6	7.3473494962E-5
309	5.2273831206E-6	1.6773406068E-6	7.3400021467E-5
310	5.2175122009E-6	1.6719555074E-6	7.3326621446E-5
311	5.2076625439E-6	1.6665901357E-6	7.3253294824E-5
312	5.1978341073E-6	1.661244411E-6	7.318004153E-5
313	5.1880268489E-6	1.6559182534E-6	7.3106861488E-5
314	5.1782407261E-6	1.650611583E-6	7.3033754627E-5
315	5.1684756965E-6	1.6453243202E-6	7.2960720872E-5
316	5.1587317173E-6	1.6400563858E-6	7.2887760151E-5
317	5.1490087459E-6	1.6348077008E-6	7.2814872391E-5
318	5.1393067393E-6	1.6295781865E-6	7.2742057519E-5
319	5.1296256546E-6	1.6243677644E-6	7.2669315461E-5
320	5.1199654489E-6	1.6191763564E-6	7.2596646146E-5
321	5.1103260789E-6	1.6140038847E-6	7.2524049499E-5
322	5.1007075014E-6	1.6088502718E-6	7.245152545E-5
323	5.0911096733E-6	1.6037154403E-6	7.2379073924E-5
324	5.0815325511E-6	1.5985993133E-6	7.2306694851E-5
325	5.0719760915E-6	1.5935018141E-6	7.2234388156E-5
326	5.062440251E-6	1.5884228663E-6	7.2162153768E-5
327	5.0529249859E-6	1.5833623937E-6	7.2089991614E-5
328	5.0434302528E-6	1.5783203207E-6	7.2017901622E-5
329	5.0339560079E-6	1.5732965716E-6	7.1945883721E-5
330	5.0245022076E-6	1.5682910712E-6	7.1873937837E-5
331	5.0150688082E-6	1.5633037447E-6	7.1802063899E-5
332	5.0056557657E-6	1.5583345172E-6	7.1730261835E-5
333	4.9962630365E-6	1.5533833145E-6	7.1658531573E-5
334	4.9868905766E-6	1.5484500625E-6	7.1586873042E-5
335	4.977538342E-6	1.5435346875E-6	7.1515286169E-5
336	4.968206289E-6	1.538637116E-6	7.1443770882E-5
337	4.9588943734E-6	1.5337572747E-6	7.1372327112E-5
338	4.9496025513E-6	1.5288950907E-6	7.1300954784E-5
339	4.9403307787E-6	1.5240504916E-6	7.122965383E-5
340	4.9310790116E-6	1.519223405E-6	7.1158424176E-5
341	4.9218472058E-6	1.5144137588E-6	7.1087265752E-5
342	4.9126353174E-6	1.5096214813E-6	7.1016178486E-5
343	4.9034433022E-6	1.5048465011E-6	7.0945162307E-5
344	4.8942711161E-6	1.5000887471E-6	7.0874217145E-5
345	4.8851187151E-6	1.4953481484E-6	7.0803342928E-5
346	4.875986055E-6	1.4906246345E-6	7.0732539585E-5
347	4.8668730917E-6	1.485918135E-6	7.0661807045E-5
348	4.8577797811E-6	1.4812285801E-6	7.0591145238E-5
349	4.8487060792E-6	1.4765559E-6	7.0520554093E-5
350	4.8396519417E-6	1.4719000253E-6	7.0450033539E-5
351	4.8306173247E-6	1.4672608869E-6	7.0379583506E-5
352	4.821602184E-6	1.4626384161E-6	7.0309203922E-5
353	4.8126064756E-6	1.4580325443E-6	7.0238894718E-5
354	4.8036301553E-6	1.4534432032E-6	7.0168655823E-5
355	4.7946731792E-6	1.4488703249E-6	7.0098487168E-5
356	4.7857355033E-6	1.4443138417E-6	7.002838868E-5
357	4.7768170834E-6	1.4397736863E-6	6.9958360292E-5
358	4.7679178757E-6	1.4352497915E-6	6.9888401931E-5
359	4.7590378361E-6	1.4307420906E-6	6.981851353E-5
360	4.7501769207E-6	1.4262505171E-6	6.9748695016E-5
361	4.7413350856E-6	1.4217750046E-6	6.9678946321E-5
362	4.732512287E-6	1.4173154873E-6	6.9609267375E-5
363	4.7237084809E-6	1.4128718995E-6	6.9539658107E-5
364	4.7149236235E-6	1.4084441758E-6	6.9470118449E-5
365	4.7061576711E-6	1.4040322511E-6	6.9400648331E-5
366	4.6974105798E-6	1.3996360606E-6	6.9331247682E-5
367	4.6886823061E-6	1.3952555397E-6	6.9261916435E-5
368	4.6799728061E-6	1.3908906241E-6	6.9192654518E-5
369	4.6712820363E-6	1.38654125E-6	6.9123461864E-5
370	4.662609953E-6	1.3822073535E-6	6.9054338402E-5
371	4.6539565127E-6	1.3778888713E-6	6.8985284064E-5
372	4.6453216719E-6	1.3735857402E-6	6.8916298779E-5
373	4.636705387E-6	1.3692978973E-6	6.8847382481E-5
374	4.6281076148E-6	1.36502528E-6	6.8778535098E-5
375	4.6195283118E-6	1.3607678261E-6	6.8709756563E-5
376	4.6109674346E-6	1.3565254734E-6	6.8641046807E-5
377	4.6024249401E-6	1.3522981602E-6	6.857240576E-5
378	4.5939007849E-6	1.348085825E-6	6.8503833354E-5
379	4.585394926E-6	1.3438884065E-6	6.8435329521E-5
380	4.5769073202E-6	1.3397058438E-6	6.8366894191E-5
381	4.5684379244E-6	1.3355380762E-6	6.8298527297E-5
382	4.5599866956E-6	1.3313850433E-6	6.823022877E-5
383	4.551553591E-6	1.3272466848E-6	6.8161998541E-5
384	4.5431385675E-6	1.323122941E-6	6.8093836542E-5
385	4.5347415825E-6	1.3190137522E-6	6.8025742706E-5
386	4.526362593E-6	1.3149190589E-6	6.7957716963E-5
387	4.5180015565E-6	1.3108388023E-6	6.7889759246E-5
388	4.5096584302E-6	1.3067729233E-6	6.7821869487E-5
389	4.5013331715E-6	1.3027213634E-6	6.7754047617E-5
390	4.4930257381E-6	1.2986840644E-6	6.768629357E-5
391	4.4847360874E-6	1.2946609682E-6	6.7618607276E-5
392	4.476464177E-6	1.2906520169E-6	6.7550988669E-5
393	4.4682099646E-6	1.2866571531E-6	6.748343768E-5
394	4.459973408E-6	1.2826763195E-6	6.7415954243E-5
395	4.4517544649E-6	1.2787094591E-6	6.7348538288E-5
396	4.4435530934E-6	1.2747565151E-6	6.728118975E-5
397	4.4353692513E-6	1.270817431E-6	6.721390856E-5
398	4.4272028966E-6	1.2668921506E-6	6.7146694652E-5
399	4.4190539875E-6	1.2629806178E-6	6.7079547957E-5
400	4.4109224822E-6	1.259082777E-6	6.7012468409E-5
401	4.4028083389E-6	1.2551985725E-6	6.6945455941E-5
402	4.3947115159E-6	1.2513279493E-6	6.6878510485E-5
403	4.3866319716E-6	1.2474708523E-6	6.6811631974E-5
404	4.3785696645E-6	1.2436272267E-6	6.6744820342E-5
405	4.3705245531E-6	1.239797018E-6	6.6678075522E-5
406	4.3624965961E-6	1.2359801721E-6	6.6611397446E-5
407	4.3544857522E-6	1.2321766348E-6	6.6544786049E-5
408	4.3464919801E-6	1.2283863525E-6	6.6478241263E-5
409	4.3385152387E-6	1.2246092715E-6	6.6411763022E-5
410	4.3305554869E-6	1.2208453387E-6	6.6345351259E-5
411	4.3226126838E-6	1.2170945009E-6	6.6279005907E-5
412	4.3146867885E-6	1.2133567055E-6	6.6212726902E-5
413	4.30677776E-6	1.2096318997E-6	6.6146514175E-5
414	4.2988855578E-6	1.2059200314E-6	6.608036766E-5
415	4.291010141E-6	1.2022210484E-6	6.6014287293E-5
416	4.2831514692E-6	1.1985348989E-6	6.5948273006E-5
417	4.2753095018E-6	1.1948615313E-6	6.5882324733E-5
418	4.2674841985E-6	1.1912008941E-6	6.5816442408E-5
419	4.2596755188E-6	1.1875529363E-6	6.5750625965E-5
420	4.2518834225E-6	1.1839176069E-6	6.5684875339E-5
421	4.2441078695E-6	1.1802948553E-6	6.5619190464E-5
422	4.2363488197E-6	1.176684631E-6	6.5553571274E-5
423	4.2286062331E-6	1.1730868838E-6	6.5488017702E-5
424	4.2208800698E-6	1.1695015637E-6	6.5422529685E-5
425	4.2131702899E-6	1.1659286209E-6	6.5357107155E-5
426	4.2054768537E-6	1.1623680059E-6	6.5291750048E-5
427	4.1977997215E-6	1.1588196694E-6	6.5226458298E-5
428	4.1901388538E-6	1.1552835622E-6	6.5161231839E-5
429	4.1824942111E-6	1.1517596356E-6	6.5096070608E-5
430	4.174865754E-6	1.1482478409E-6	6.5030974537E-5
431	4.1672534431E-6	1.1447481296E-6	6.4965943562E-5
432	4.1596572393E-6	1.1412604535E-6	6.4900977619E-5
433	4.1520771034E-6	1.1377847648E-6	6.4836076641E-5
434	4.1445129964E-6	1.1343210155E-6	6.4771240565E-5
435	4.1369648792E-6	1.1308691582E-6	6.4706469324E-5
436	4.1294327131E-6	1.1274291455E-6	6.4641762855E-5
437	4.1219164592E-6	1.1240009303E-6	6.4577121092E-5
438	4.1144160789E-6	1.1205844657E-6	6.4512543971E-5
439	4.1069315335E-6	1.117179705E-6	6.4448031427E-5
440	4.0994627845E-6	1.1137866018E-6	6.4383583395E-5
441	4.0920097935E-6	1.1104051097E-6	6.4319199812E-5
